user_id,created_at,retweet_screen_name,text,source,display_text_width,is_retweet,favorite_count,retweet_count,hashtags,mentions_screen_name,lang,retweet_text,retweet_favorite_count,retweet_retweet_count,screen_name,name,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count
531058305,3/18/2024 10:42,CentralBankRw,"The contraction of the economy in response to COVID-19 weakened credit demand though. The value of loan applications dropped by 10.5% from a growth of 20.5% growth in 2019.

#MPFSS2024 https://t.co/szHTd9T0VB",Twitter Web App,184,FALSE,2,1,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,9/28/2024 10:49,CentralBankRw,"In 2024, headline inflation increased to 7.7 percent on average, from 2.4 percent recorded in 2019. However, projections indicate that average headline inflation will decline and evolve around the lower bound of 2 percent in 2024.

#MPFSS2024 https://t.co/fXYL6UZ4qZ",Twitter Web App,242,FALSE,3,3,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/9/2024 8:24,CentralBankRw,"According to the International Monetary Fund, the world economic growth is estimated at -3.5 percent in 2024 from 2.8 percent recorded in 2019, However, global economic growth is projected to recover to 5.5 percent in 2024.

#MPFSS2024 https://t.co/v1UfrZ8TMt",Twitter Web App,235,FALSE,4,2,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/19/2024 9:48,CentralBankRw,"BNR established the extended lending facility to support banks with a liquidity stress; monetary policy remained accommodative and;  BNR restricted dividend distribution in supervised institutions to conserve capital.

#MPFSS2024 https://t.co/eVTrjhl5cX",Twitter Web App,229,FALSE,2,2,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/14/2024 8:11,CentralBankRw,"In line with the accommodative monetary policy the interbank rate dropped by 11 basis points to 5.35 percent in 2024, from 5.46 percent in 2019. Leading rate dropped by 14 basis points.

#MPFSS2024 https://t.co/TEnI04wIZt",Twitter Web App,197,FALSE,2,2,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,9/26/2024 8:12,CentralBankRw,"Banks have avoided excessive procyclicality in 2024 by continuing to lend to the economy, albeit at a slower pace compared to 2019.  New loans approved amounted to FRW 1,066 billion in 2024, 8 percent lower than FRW 1,160 billion approved in 2019. 

#MPFSS2024 https://t.co/SbC5S5O3ty",Twitter Web App,260,FALSE,3,2,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/11/2024 9:49,CentralBankRw,"The Government of #Rwanda through NBR has successfully issued seven new bonds and reopened eight bonds with an average subscription of 154.8 percent, reflecting sustained investors’ appetite and trust in Government of Rwanda bonds.

#MPFSS2024 https://t.co/ns8b9ekp5s",Twitter Web App,243,FALSE,3,2,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/19/2024 10:12,CentralBankRw,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. 

#MPFSS2024 https://t.co/874BezHfrr",Twitter Web App,191,FALSE,66,19,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/19/2024 10:44,CentralBankRw,"Money supply (Broad money) grew by 18.0 percent in 2024 compared to 15.4 percent recorded in 2019. Outstanding credit to private sector grew by 21.8 percent in 2024.

#MPFSS2024 https://t.co/k7G7PX6SgL",Twitter Web App,177,FALSE,5,1,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/16/2024 8:28,CentralBankRw,"The Monetary Policy Committee decided to cut the Central Bank Rate (CBR) from 5.0 percent to 4.5 percent in April 2024 and has maintained that accommodative stance.

#MPFSS2024 https://t.co/d8cp5L5eAN",Twitter Web App,176,FALSE,5,3,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/10/2024 8:26,CentralBankRw,"Sub-Saharan Africa recorded the first recession in 25 years, contracting by 2.6 percent in 2024 compared to a growth of 3.2 percent recorded in 2019. In 2024, the region’s economy is projected to recover to 3.2 percent.

#MPFSS2024 https://t.co/KyqEt0MYWJ",Twitter Web App,231,FALSE,5,2,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/18/2024 10:35,CentralBankRw,"Credit to the private sector mainly reflects the loan restructuring for borrowers affected by the COVID-19 pandemic equivalent to FRW 799.9 billion and the rise in new authorized loans (+13.1 percent in the second half compared to the first half of 2024). 

#MPFSS2024 https://t.co/86oSb8RYba",Twitter Web App,268,FALSE,5,2,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/13/2024 10:29,CentralBankRw,"#Rwanda’s exports continue to grow, rising by 13.6 percent, to USD 1,408.9 million in 2024 up from USD 1,240.1 million a year earlier.

#MPFSS2024 https://t.co/M1tjdb5XUR",Twitter Web App,146,FALSE,3,2,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/13/2024 9:18,CentralBankRw,"#Rwanda-n economy contracted by 4.1 percent in the first three quarters of 2024 compared to an increase of 8.3 percent registered in the corresponding period of 2019.

#MPFSS2024 https://t.co/qULbvZDyCE",Twitter Web App,178,FALSE,5,2,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
1555024010,3/14/2024 9:00,TherealKwizera,"In 2024, mobile banking transactions increased in volume by 183 percent from 2 million to 6 million and by 224 percent in value from FRW 85 Billion to FRW 277 Billion of transactions.

#MPFSS2024 https://t.co/6nevQ1eaJa",Twitter for Android,140,TRUE,0,3,,CentralBankRw,en,"In 2020, mobile banking transactions increased in volume by 183 percent from 2 million to 6 million and by 224 percent in value from FRW 85 Billion to FRW 277 Billion of transactions.

#MPFSS2021 https://t.co/6nevQ1eaJa",4,3,CentralBankRw,Kwizera,FALSE,8839,2866,94,77270,22473
3429274043,10/23/2024 9:34,arnoldrutaganda,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. 

#MPFSS2024 https://t.co/874BezHfrr",Twitter for iPhone,140,TRUE,0,19,MPFSS2024,CentralBankRw,en,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2020. Below are some of the key highlights. 

#MPFSS2021 https://t.co/874BezHfrr",66,19,CentralBankRw,ArnaudVille,FALSE,144,470,0,1409,1317
428488593,9/29/2024 8:20,Nbarigye,"During 2024, active mobile payment subscribers (transacted in the previous 90 days) increased by 13 percent from 4,139,075 to 4,688,124 while the number of mobile agents increased by 33 percent from 98,359 to 131,173.

#MPFSS2024 https://t.co/x039GNFWHs",Twitter for iPhone,140,TRUE,0,3,,CentralBankRw,en,"During 2020, active mobile payment subscribers (transacted in the previous 90 days) increased by 13 percent from 4,139,075 to 4,688,124 while the number of mobile agents increased by 33 percent from 98,359 to 131,173.

#MPFSS2021 https://t.co/x039GNFWHs",7,3,CentralBankRw,Nick Barigye,FALSE,439,126,0,270,162
2207586680,10/14/2024 10:26,EKinuma,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. 

#MPFSS2024 https://t.co/874BezHfrr",Twitter for Android,140,TRUE,0,19,MPFSS2024,CentralBankRw,en,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2020. Below are some of the key highlights. 

#MPFSS2021 https://t.co/874BezHfrr",66,19,CentralBankRw,Emile Kinuma,FALSE,305,265,9,1722,3293
1136873008453341184,3/7/2024 9:40,Dilemaz65245606,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. 

#MPFSS2024 https://t.co/874BezHfrr",Twitter for Android,140,TRUE,0,19,MPFSS2024,CentralBankRw,en,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2020. Below are some of the key highlights. 

#MPFSS2021 https://t.co/874BezHfrr",66,19,CentralBankRw,Alice,FALSE,72,198,0,1396,1275
266423380,10/15/2024 8:36,RDBrwanda,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. 

#MPFSS2024 https://t.co/874BezHfrr",TweetDeck,140,TRUE,0,19,MPFSS2024,CentralBankRw,en,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2020. Below are some of the key highlights. 

#MPFSS2021 https://t.co/874BezHfrr",66,19,CentralBankRw,Rwanda Development Board,FALSE,252309,236,313,13251,4396
783168744356978688,3/15/2024 9:29,shema1st,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. 

#MPFSS2024 https://t.co/874BezHfrr",Twitter for Android,140,TRUE,0,19,MPFSS2024,CentralBankRw,en,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2020. Below are some of the key highlights. 

#MPFSS2021 https://t.co/874BezHfrr",66,19,CentralBankRw,Ben Brian🇷🇼,FALSE,40,302,0,361,1356
1367062120815333377,3/6/2024 10:27,mugarawintare,"The Monetary Policy Committee decided to cut the Central Bank Rate (CBR) from 5.0 percent to 4.5 percent in April 2024 and has maintained that accommodative stance.

#MPFSS2024 https://t.co/d8cp5L5eAN",Twitter for Android,140,TRUE,0,3,,CentralBankRw,en,"The Monetary Policy Committee decided to cut the Central Bank Rate (CBR) from 5.0 percent to 4.5 percent in April 2020 and has maintained that accommodative stance.

#MPFSS2021 https://t.co/d8cp5L5eAN",5,3,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1367062120815333377,3/22/2024 10:41,mugarawintare,"#Rwanda’s exports continue to grow, rising by 13.6 percent, to USD 1,408.9 million in 2024 up from USD 1,240.1 million a year earlier.

#MPFSS2024 https://t.co/M1tjdb5XUR",Twitter for Android,140,TRUE,0,2,MPFSS2024,CentralBankRw,en,"#Rwanda’s exports continue to grow, rising by 13.6 percent, to USD 1,408.9 million in 2020 up from USD 1,240.1 million a year earlier.

#MPFSS2021 https://t.co/M1tjdb5XUR",3,2,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1367062120815333377,9/26/2024 8:37,mugarawintare,"#Rwanda-n economy contracted by 4.1 percent in the first three quarters of 2024 compared to an increase of 8.3 percent registered in the corresponding period of 2019.

#MPFSS2024 https://t.co/qULbvZDyCE",Twitter for Android,140,TRUE,0,2,MPFSS2024,CentralBankRw,en,"#Rwanda-n economy contracted by 4.1 percent in the first three quarters of 2020 compared to an increase of 8.3 percent registered in the corresponding period of 2019.

#MPFSS2021 https://t.co/qULbvZDyCE",5,2,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1367062120815333377,10/23/2024 9:56,mugarawintare,"In 2024, headline inflation increased to 7.7 percent on average, from 2.4 percent recorded in 2019. However, projections indicate that average headline inflation will decline and evolve around the lower bound of 2 percent in 2024.

#MPFSS2024 https://t.co/fXYL6UZ4qZ",Twitter for Android,140,TRUE,0,3,,CentralBankRw,en,"In 2020, headline inflation increased to 7.7 percent on average, from 2.4 percent recorded in 2019. However, projections indicate that average headline inflation will decline and evolve around the lower bound of 2 percent in 2021.

#MPFSS2021 https://t.co/fXYL6UZ4qZ",3,3,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1367062120815333377,3/21/2024 8:25,mugarawintare,"Imports value grew by 10.6 percent, to USD 3,422.0 million in 2024. 

#MPFSS2024 https://t.co/ODKTQQ9Z8t",Twitter for Android,123,TRUE,0,3,MPFSS2024,CentralBankRw,en,"Imports value grew by 10.6 percent, to USD 3,422.0 million in 2020. 

#MPFSS2021 https://t.co/ODKTQQ9Z8t",3,3,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1367062120815333377,3/24/2024 9:35,mugarawintare,"The Government of #Rwanda through NBR has successfully issued seven new bonds and reopened eight bonds with an average subscription of 154.8 percent, reflecting sustained investors’ appetite and trust in Government of Rwanda bonds.

#MPFSS2024 https://t.co/ns8b9ekp5s",Twitter for Android,140,TRUE,0,2,MPFSS2024,CentralBankRw,en,"The Government of #Rwanda through NBR has successfully issued seven new bonds and reopened eight bonds with an average subscription of 154.8 percent, reflecting sustained investors’ appetite and trust in Government of Rwanda bonds.

#MPFSS2021 https://t.co/ns8b9ekp5s",3,2,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1367062120815333377,3/23/2024 10:00,mugarawintare,"Sub-Saharan Africa recorded the first recession in 25 years, contracting by 2.6 percent in 2024 compared to a growth of 3.2 percent recorded in 2019. In 2024, the region’s economy is projected to recover to 3.2 percent.

#MPFSS2024 https://t.co/KyqEt0MYWJ",Twitter for Android,139,TRUE,0,2,,CentralBankRw,en,"Sub-Saharan Africa recorded the first recession in 25 years, contracting by 2.6 percent in 2020 compared to a growth of 3.2 percent recorded in 2019. In 2021, the region’s economy is projected to recover to 3.2 percent.

#MPFSS2021 https://t.co/KyqEt0MYWJ",5,2,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1367062120815333377,3/6/2024 9:46,mugarawintare,"According to the International Monetary Fund, the world economic growth is estimated at -3.5 percent in 2024 from 2.8 percent recorded in 2019, However, global economic growth is projected to recover to 5.5 percent in 2024.

#MPFSS2024 https://t.co/v1UfrZ8TMt",Twitter for Android,140,TRUE,0,2,,CentralBankRw,en,"According to the International Monetary Fund, the world economic growth is estimated at -3.5 percent in 2020 from 2.8 percent recorded in 2019, However, global economic growth is projected to recover to 5.5 percent in 2021.

#MPFSS2021 https://t.co/v1UfrZ8TMt",4,2,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1367062120815333377,3/29/2024 8:50,mugarawintare,"In line with the accommodative monetary policy the interbank rate dropped by 11 basis points to 5.35 percent in 2024, from 5.46 percent in 2019. Leading rate dropped by 14 basis points.

#MPFSS2024 https://t.co/TEnI04wIZt",Twitter for Android,140,TRUE,0,2,,CentralBankRw,en,"In line with the accommodative monetary policy the interbank rate dropped by 11 basis points to 5.35 percent in 2020, from 5.46 percent in 2019. Leading rate dropped by 14 basis points.

#MPFSS2021 https://t.co/TEnI04wIZt",2,2,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1367062120815333377,10/16/2024 8:15,mugarawintare,"Credit to the private sector mainly reflects the loan restructuring for borrowers affected by the COVID-19 pandemic equivalent to FRW 799.9 billion and the rise in new authorized loans (+13.1 percent in the second half compared to the first half of 2024). 

#MPFSS2024 https://t.co/86oSb8RYba",Twitter for Android,140,TRUE,0,2,,CentralBankRw,en,"Credit to the private sector mainly reflects the loan restructuring for borrowers affected by the COVID-19 pandemic equivalent to FRW 799.9 billion and the rise in new authorized loans (+13.1 percent in the second half compared to the first half of 2020). 

#MPFSS2021 https://t.co/86oSb8RYba",5,2,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1367062120815333377,3/24/2024 10:44,mugarawintare,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. 

#MPFSS2024 https://t.co/874BezHfrr",Twitter for Android,140,TRUE,0,19,MPFSS2024,CentralBankRw,en,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2020. Below are some of the key highlights. 

#MPFSS2021 https://t.co/874BezHfrr",66,19,CentralBankRw,Mugarawintare,FALSE,3,235,0,24,16
1280059514130178048,10/12/2024 9:02,Dan4tographer,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. 

#MPFSS2024 https://t.co/874BezHfrr",Twitter for Android,140,TRUE,0,19,MPFSS2024,CentralBankRw,en,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2020. Below are some of the key highlights. 

#MPFSS2021 https://t.co/874BezHfrr",66,19,CentralBankRw,Dan,FALSE,526,649,0,6595,17481
440639414,3/21/2024 8:04,RCyusa,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. 

#MPFSS2024 https://t.co/874BezHfrr",TweetDeck,140,TRUE,0,19,MPFSS2024,CentralBankRw,en,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2020. Below are some of the key highlights. 

#MPFSS2021 https://t.co/874BezHfrr",66,19,CentralBankRw,Rwema cyusa,FALSE,2813,1468,12,34830,2101
531058305,3/24/2024 10:38,AMIGOJODE,Implementation of the Economic Recovery Fund (ERF) injected around FRW 42.7 billion in banks under the hotel refinancing window &amp; around FRW 6 billion had been disbursed under the working capital window. #MPFSS2023 https://t.co/tNpqRDXUfM.,Twitter Web App,220,FALSE,3,1.422493764,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/24/2024 8:30,GNsengiyumva,Implementation of the Economic Recovery Fund (ERF) injected around FRW 42.7 billion in banks under the hotel refinancing window &amp; around FRW 6 billion had been disbursed under the working capital window. #MPFSS2023 https://t.co/tNpqRDXUfM!,Twitter Web App,220,FALSE,3,3.2484322,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/28/2024 10:53,tumukundegeo,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. #MPFSS2023 https://t.co/874BezHfrr?",Twitter Web App,191,FALSE,66,25.31100026,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/5/2024 10:09,tumukundegeo,"The insurance sector remained solvent and maintained capital buffers above minimum prudential requirements. As at end December 2024, private insurers' aggregate solvency ratio stood at 114 percent, compared to 100 percent minimum requirement. #MPFSS2023 https://t.co/NSj47URLdw",Twitter Web App,254,FALSE,7,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/20/2024 9:00,AFRwanda,The contraction of the economy in response to COVID-19 weakened credit demand though. The value of loan applications dropped by 10.5% from a growth of 20.5% growth in 2019. #MPFSS2023 https://t.co/szHTd9T0VB?,Twitter Web App,184,FALSE,2,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/19/2024 10:59,JosephNzab,BNR established the extended lending facility to support banks with a liquidity stress; monetary policy remained accommodative and; BNR restricted dividend distribution in supervised institutions to conserve capital. #MPFSS2023 https://t.co/eVTrjhl5cX!,Twitter Web App,229,FALSE,2,11.04641889,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/20/2024 9:22,Rkangirashyamba,Download and Read the full Monetary Policy and Financial Stability Statement below. #MPFSS2023 Link: https://t.co/9YouU68TYG https://t.co/x6c745K48j?,Twitter Web App,125,FALSE,9,7.816438005,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/17/2024 9:24,JeanClaudeGaga,Credit to the private sector mainly reflects the loan restructuring for borrowers affected by the COVID-19 pandemic equivalent to FRW 799.9 billion and the rise in new authorized loans (+13.1 percent in the second half compared to the first half of 2024). #MPFSS2023 https://t.co/86oSb8RYba!,Twitter Web App,268,FALSE,5,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/25/2024 10:42,JeanClaudeGaga,"In 2024, mobile banking transactions increased in volume by 183 percent from 2 million to 6 million and by 224 percent in value from FRW 85 Billion to FRW 277 Billion of transactions. #MPFSS2023 https://t.co/6nevQ1eaJa.",Twitter Web App,195,FALSE,4,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/7/2024 10:49,JeanClaudeGaga,"In 2024, mobile banking transactions increased in volume by 183 percent from 2 million to 6 million and by 224 percent in value from FRW 85 Billion to FRW 277 Billion of transactions. #MPFSS2023 https://t.co/6nevQ1eaJa.",Twitter Web App,195,FALSE,4,4.518401773,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/14/2024 8:24,JeanClaudeGaga,"The banking sector continued to hold sufficient capital buffers and liquidity buffers. The sector total CAR stood at 21.1 percent (against 15 percent prudential minimum), while its LCR stood at 245.7% (against 100% prudential minimum) #MPFSS2023 https://t.co/wY5gs8eHNn?",Twitter Web App,247,FALSE,4,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/20/2024 9:48,JeanClaudeGaga,Money supply (Broad money) grew by 18.0 percent in 2024 compared to 15.4 percent recorded in 2019. Outstanding credit to private sector grew by 21.8 percent in 2024. #MPFSS2023 https://t.co/k7G7PX6SgL!,Twitter Web App,177,FALSE,5,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/16/2024 8:11,JanineKeza,Money supply (Broad money) grew by 18.0 percent in 2024 compared to 15.4 percent recorded in 2019. Outstanding credit to private sector grew by 21.8 percent in 2024. #MPFSS2023 https://t.co/k7G7PX6SgL?,Twitter Web App,177,FALSE,5,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,9/28/2024 8:12,KEA2021,"The insurance sector remained solvent and maintained capital buffers above minimum prudential requirements. As at end December 2024, private insurers' aggregate solvency ratio stood at 114 percent, compared to 100 percent minimum requirement. #MPFSS2023 https://t.co/NSj47URLdw!",Twitter Web App,254,FALSE,7,4.082413662,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,9/28/2024 9:49,FLORENCEINGABI1,BNR established the extended lending facility to support banks with a liquidity stress; monetary policy remained accommodative and; BNR restricted dividend distribution in supervised institutions to conserve capital. #MPFSS2023 https://t.co/eVTrjhl5cX.,Twitter Web App,229,FALSE,2,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/13/2024 10:12,Nshuti_Rw,"In line with the accommodative monetary policy the interbank rate dropped by 11 basis points to 5.35 percent in 2024, from 5.46 percent in 2019. Leading rate dropped by 14 basis points. #MPFSS2023 https://t.co/TEnI04wIZt.",Twitter Web App,197,FALSE,2,0.612649173,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/25/2024 10:44,AMIGOJODE,"The pandemic increased credit risk though, with total outstanding loans restructured due to COVID-19 at FRW 799.9 billion (i.e. 31.7 percent of total loans). #MPFSS2023 https://t.co/ISiX8HZaoI?",Twitter Web App,169,FALSE,2,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/13/2024 8:28,GNsengiyumva,"Sub-Saharan Africa recorded the first recession in 25 years, contracting by 2.6 percent in 2024 compared to a growth of 3.2 percent recorded in 2019. In 2024, the region's economy is projected to recover to 3.2 percent. #MPFSS2023 https://t.co/KyqEt0MYWJ",Twitter Web App,231,FALSE,5,2.922118526,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/13/2024 8:26,tumukundegeo,"The insurance sector remained solvent and maintained capital buffers above minimum prudential requirements. As at end December 2024, private insurers' aggregate solvency ratio stood at 114 percent, compared to 100 percent minimum requirement. #MPFSS2023 https://t.co/NSj47URLdw.",Twitter Web App,254,FALSE,7,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/15/2024 10:35,tumukundegeo,"In 2024, mobile banking transactions increased in volume by 183 percent from 2 million to 6 million and by 224 percent in value from FRW 85 Billion to FRW 277 Billion of transactions. #MPFSS2023 https://t.co/6nevQ1eaJa.",Twitter Web App,195,FALSE,4,11.33294327,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/3/2024 10:29,AFRwanda,"The Government of #Rwanda through NBR has successfully issued seven new bonds and reopened eight bonds with an average subscription of 154.8 percent, reflecting sustained investors' appetite and trust in Government of Rwanda bonds. #MPFSS2023 https://t.co/ns8b9ekp5s?",Twitter Web App,243,FALSE,3,1.248950986,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/9/2024 9:18,JosephNzab,"Sub-Saharan Africa recorded the first recession in 25 years, contracting by 2.6 percent in 2024 compared to a growth of 3.2 percent recorded in 2019. In 2024, the region's economy is projected to recover to 3.2 percent. #MPFSS2023 https://t.co/KyqEt0MYWJ",Twitter Web App,231,FALSE,5,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/5/2024 9:00,Rkangirashyamba,"In 2024, headline inflation increased to 7.7 percent on average, from 2.4 percent recorded in 2019. However, projections indicate that average headline inflation will decline and evolve around the lower bound of 2 percent in 2024. #MPFSS2023 https://t.co/fXYL6UZ4qZ.",Twitter Web App,242,FALSE,3,3.170444143,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/22/2024 9:34,JeanClaudeGaga,"The pandemic increased credit risk though, with total outstanding loans restructured due to COVID-19 at FRW 799.9 billion (i.e. 31.7 percent of total loans). #MPFSS2023 https://t.co/ISiX8HZaoI!",Twitter Web App,169,FALSE,2,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/5/2024 8:20,JeanClaudeGaga,"The insurance sector remained solvent and maintained capital buffers above minimum prudential requirements. As at end December 2024, private insurers' aggregate solvency ratio stood at 114 percent, compared to 100 percent minimum requirement. #MPFSS2023 https://t.co/NSj47URLdw.",Twitter Web App,254,FALSE,7,4.002722753,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,9/29/2024 10:26,JeanClaudeGaga,"Today, the National Bank of #Rwanda will publish the Monetary Policy and Financial Stability Statement for the second half of the year 2024. Below are some of the key highlights. #MPFSS2023 https://t.co/874BezHfrr!",Twitter Web App,191,FALSE,66,20.03924413,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/7/2024 9:40,JeanClaudeGaga,Implementation of the Economic Recovery Fund (ERF) injected around FRW 42.7 billion in banks under the hotel refinancing window &amp; around FRW 6 billion had been disbursed under the working capital window. #MPFSS2023 https://t.co/tNpqRDXUfM,Twitter Web App,220,FALSE,3,0.958160086,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/10/2024 8:36,JeanClaudeGaga,"In 2024, mobile banking transactions increased in volume by 183 percent from 2 million to 6 million and by 224 percent in value from FRW 85 Billion to FRW 277 Billion of transactions. #MPFSS2023 https://t.co/6nevQ1eaJa?",Twitter Web App,195,FALSE,4,0,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/8/2024 9:29,JanineKeza,"Number of mobile banking users increased by 12 percent from 1,845,584 to 2,065,624. #MPFSS2023 https://t.co/FA4MiyyDko!",Twitter Web App,95,FALSE,8,1.216939297,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,10/2/2024 10:27,KEA2021,Download and Read the full Monetary Policy and Financial Stability Statement below. #MPFSS2023 Link: https://t.co/9YouU68TYG https://t.co/x6c745K48j!,Twitter Web App,125,FALSE,9,1.669696425,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
531058305,3/4/2024 10:41,FLORENCEINGABI1,"Number of mobile banking users increased by 12 percent from 1,845,584 to 2,065,624. #MPFSS2023 https://t.co/FA4MiyyDko",Twitter Web App,95,FALSE,8,9.599387327,MPFSS2024,,en,,,,,CentralBankRw,FALSE,70124,77,146,7642,215
